518	369	134	105	74	-307
-606	20	181	512	-171	266
517	-190	454	277	-317	-436
-333	424	-546	78	-467	-152
3	-110	182	628	-641	516
-335	-475	-538	-255	-327	609
452	645	-92	191	55	-448
195	-584	-130	464	-13	-189
515	-614	-514	403	162	570
-448	-257	229	-557	624	-290
327	465	191	-313	285	-493
-91	-381	460	392	428	-284
-367	-15	212	284	-464	611
402	-506	617	-376	104	-484
-97	-418	-576	-156	30	190
-293	-178	54	-532	52	337
-163	61	-130	-42	629	353
546	-451	-89	528	-530	-460
-585	-364	-529	613	-452	-90
-477	562	-425	-43	592	-526
501	478	280	-348	-551	364
575	-570	260	556	-44	380
540	-511	156	141	-58	160
468	-416	166	647	-364	-63
-496	568	47	358	-566	-338
-33	437	157	527	467	255
-648	518	330	73	-279	292
-616	-286	120	186	-186	-243
-525	-436	115	-416	-511	10
-507	-252	428	-59	269	-397
13	228	474	340	210	-525
471	-443	-96	-609	638	179
-8	-516	-200	-348	139	293
-572	-143	-167	-253	526	-547
659	-567	-256	44	584	4
-658	89	-439	123	108	536
477	-332	-372	-638	-229	-498
-155	593	187	65	222	334
-654	-365	20	-309	-330	429
171	-587	621	-440	-474	508
-264	485	-293	-223	337	-6
571	336	-300	-642	11	-14
-475	489	438	282	-567	278
-485	-136	-462	537	-426	584
646	-500	126	-637	-369	636
361	502	533	384	-430	86
-43	639	-591	512	69	517
42	-143	134	538	63	-10
239	-640	630	-48	343	459
504	-69	652	-619	270	81
-105	618	658	109	605	182
249	648	195	183	-579	-4
81	506	152	92	-316	292
172	-565	-308	-432	196	377
-26	-652	134	-456	631	-33
217	406	-241	-612	-342	-271
637	462	-303	-541	-560	-217
-469	-350	357	0	-623	330
-318	-176	-636	425	-473	-62
105	-570	-175	-432	-572	-645
-593	-603	435	626	537	368
-310	512	197	590	127	211
-524	-376	-87	97	383	162
329	206	232	602	-199	-15
-246	553	-161	-437	535	-586
240	281	-307	-342	-448	-131
-224	-646	-68	-163	194	-152
341	-282	-547	421	1	121
-470	-656	-50	-299	180	-497
95	92	-204	102	-204	502
461	359	266	-282	489	33
-618	-62	169	-275	24	44
-656	647	485	-148	466	216
-277	358	371	161	-418	-637
28	69	248	-211	187	591
-158	-309	16	-247	-176	63
347	406	490	168	-7	351
-33	434	662	205	255	533
-350	-233	484	-427	-41	44
507	577	-475	660	-121	354
-271	-509	604	-587	166	-163
-624	281	552	277	444	-124
-4	-551	-611	-600	162	-643
-127	-200	-254	506	-9	-225
-86	-101	-224	175	17	-442
187	586	-397	-480	-6	-494
-207	-243	659	292	269	306
463	-291	-535	627	-224	-216
-260	348	-55	100	328	3
148	618	-7	-568	-201	-59
362	-152	-135	-455	530	-184
-24	157	-371	461	-204	665
-471	-14	-496	-357	662	-362
-283	360	431	-520	383	441
-628	-340	-661	-385	-130	-342
-560	0	128	-250	-337	-568
-234	-448	-7	-493	92	108
565	38	-556	185	-532	485
341	-29	184	284	-16	-155
590	228	-74	16	-490	563
610	-314	115	-665	431	21
170	660	40	131	587	-652
-430	-222	143	525	-653	-246
-588	483	7	560	330	189
294	-309	19	492	-146	-620
606	382	157	-71	-381	-59
-375	102	-572	-126	-118	19
546	491	-502	471	457	31
555	-102	-215	192	-224	-128
213	538	517	269	189	363
-73	-26	-398	584	417	-161
-191	71	345	-579	394	108
-196	-401	-662	425	-480	-122
-389	-446	-292	-654	-396	-348
619	275	-287	-333	29	-70
231	525	-387	-6	-535	-73
407	-661	645	-622	-217	651
-566	623	-192	-207	309	-91
-291	650	242	-132	-406	533
486	-492	-461	-38	-278	311
318	42	-529	17	-370	179
-512	50	-283	-277	-162	356
-377	-34	481	-520	-361	-374
-455	119	582	-613	187	-324
324	-112	387	-303	-481	264
-337	451	452	-513	-597	-68
-33	-630	54	451	-48	615
-10	207	277	650	-169	-35
-634	-96	502	615	570	-3
252	110	-649	95	626	235
323	-431	653	65	402	-539
127	100	-6	-343	587	-143
-264	312	137	332	-438	648
-215	87	39	451	66	-496
601	-57	-108	-243	-573	-590
-32	-215	-5	117	9	-180
192	487	139	-473	-145	316
202	496	-504	-468	199	582
661	24	-173	231	-635	297
283	-111	-593	491	296	292
-174	263	-325	77	-11	-348
353	518	-506	658	123	75
498	-533	-77	616	-314	-303
-285	539	-530	584	83	185
621	-95	51	-515	-155	-48
-123	83	195	-82	357	-264
-191	-230	207	-619	-72	611
26	-331	-232	-616	-621	-131
-493	7	-575	271	229	-546
-305	-661	-510	572	432	365
-548	269	-655	-52	558	-406
102	-276	165	446	587	-350
-17	451	51	-495	-374	481
486	488	-582	474	-646	-91
155	-382	405	118	135	-567
506	-65	-387	-450	-111	-547
-272	221	-83	2	567	427
471	401	-380	105	-201	480
251	390	442	210	-541	-499
-286	64	-78	315	-640	-140
-594	102	641	-338	470	623
320	-547	195	551	-235	-605
-315	44	658	59	416	614
-496	311	-322	80	161	400
-334	391	552	-367	-295	504
30	121	-186	337	647	235
-438	-38	-397	-141	-663	-502
403	150	85	522	-121	-429
194	-660	-528	474	-151	266
157	-275	4	-559	185	656
263	-223	-246	351	-40	179
-568	177	-320	-4	339	-617
-577	44	-534	472	271	98
325	-229	233	-420	-63	481
-471	-415	533	-290	644	-446
569	354	-233	251	-259	-430
79	480	-427	-311	-405	625
-244	-665	333	-438	-110	219
535	-212	515	481	-567	198
-625	-191	-299	-295	150	651
-349	-263	399	-375	-487	467
-375	-126	441	430	383	549
486	-400	-466	-271	207	-176
391	407	-66	28	-129	-242
-168	234	-256	308	-300	-294
209	558	442	-189	-215	-61
413	170	-126	245	95	22
68	550	-34	624	-519	590
561	-637	-112	259	601	-445
397	-178	149	-100	-528	292
-418	422	-555	-81	-329	-146
-604	-199	9	-102	198	-276
-29	224	-50	437	-37	-357
-604	15	197	433	442	632
468	514	312	245	143	375
402	-316	-535	-177	401	-649
-446	90	-604	-131	-482	-360
40	156	-491	-560	-596	-278
-402	-100	89	265	40	442
-439	179	-555	113	-604	-401
-95	-196	197	481	-599	-588
-244	-120	483	547	-177	-262
-99	-278	-478	-334	373	-637
361	-482	379	-497	529	580
649	-564	535	260	-541	59
11	-454	-504	21	487	-385
-642	175	-277	343	-554	-57
-515	656	312	-447	373	-481
-536	631	57	-318	-93	413
519	-557	-533	545	31	202
435	77	-585	627	190	246
-7	-596	-18	385	208	-78
-209	310	396	-121	438	329
306	132	-364	635	586	-191
450	-591	352	340	248	167
-544	-288	-21	481	170	-569
533	-624	-577	-31	-521	20
486	-58	447	374	30	-86
456	-541	-584	-633	-107	-72
62	373	238	-452	311	615
-82	-139	-281	576	165	-288
-649	456	-558	497	158	327
441	388	602	-20	553	201
287	-614	-530	-406	-263	-305
-104	-85	-57	-178	267	458
-228	331	656	370	-42	-269
-342	-492	-460	572	533	-624
-314	-505	258	-323	-652	-600
338	-563	158	-116	297	-280
308	-629	-279	414	-626	-483
-6	626	521	-38	267	-246
512	415	267	-213	-112	-199
-441	-313	258	-499	266	-45
43	-94	-345	-436	-340	-132
445	-468	-657	-178	-435	306
-52	-176	-245	307	172	-245
453	-593	607	162	-257	633
370	-181	-280	527	-557	619
-423	-538	65	-72	-57	442
438	-304	-34	-198	-556	-655
-119	-299	316	26	-497	-110
461	-525	646	-109	484	570
666	375	116	353	254	424
-186	369	-317	-592	637	575
-630	626	558	499	-660	-614
-119	-473	-569	386	-362	-225
38	460	618	372	606	-546
445	-600	-20	-603	72	384
504	-532	-445	-113	518	222
74	-578	-601	398	-579	-299
37	144	122	228	510	513
-372	666	-49	25	521	-122
-127	-394	-602	-167	-311	-234
-228	346	-514	611	250	-298
-273	54	-163	508	443	-516
229	262	26	435	-442	-70
-275	447	-13	-166	-77	489
262	-445	262	288	-612	243
-414	244	-480	118	316	343
-431	291	402	-396	-436	250
-534	-12	155	-65	-579	-663
-638	109	337	137	-560	20
-127	655	124	-344	422	-25
-101	-78	631	333	155	-468
-625	-199	-648	-249	629	-446
-425	283	-527	86	-183	387
636	-621	146	-663	-584	-547
-607	-443	-32	-584	-31	504
267	-610	166	79	8	558
-1	-658	437	64	201	-237
479	-582	409	426	-444	-119
-489	-583	130	-648	-319	-199
-541	-599	265	-244	-388	466
-468	12	-480	359	-73	-32
-310	413	200	-241	-373	46
341	-242	282	504	-119	-335
506	637	-650	66	-624	538
15	-23	-415	277	-140	-288
-84	577	53	-511	478	258
-278	-462	-503	-277	-384	97
542	-547	254	-196	-494	144
514	173	57	-393	12	-9
191	-605	-307	-583	391	-437
94	-454	642	36	458	583
-46	596	-245	289	104	-643
-539	592	607	448	-128	617
523	-281	-338	226	-255	58
100	25	-93	201	-265	256
-637	-1	-110	656	187	-26
583	-225	576	-619	433	78
180	368	242	-212	653	334
-207	-510	327	-145	-145	-522
460	-441	182	-346	-560	-630
-223	223	211	493	390	-112
-309	297	-63	176	335	-608
-74	259	-546	573	-484	109
-483	264	498	10	-142	-602
-380	-55	-537	-54	-514	525
-81	155	317	536	-437	-636
-466	447	655	109	392	-291
-327	-574	447	-337	548	489
-261	432	44	-68	375	484
622	232	282	-168	-341	274
-362	569	-483	-664	625	-334
-561	-550	28	65	-641	459
-627	-141	-5	-273	338	64
205	-34	149	-414	638	493
-564	-587	-629	-484	-505	133
316	14	385	-323	117	-411
-273	-531	168	442	-489	-161
136	489	201	582	-427	-392
-356	99	-377	276	-324	188
476	652	-199	323	-167	-296
-333	78	259	-502	-428	226
263	365	-250	543	553	217
401	-636	75	128	-147	-434
575	-499	113	606	482	29
638	41	-531	182	-277	570
-553	518	-511	-183	285	-287
267	-218	-346	493	-492	-303
-605	-38	-185	-654	275	-650
657	425	133	183	-85	-100
-648	610	523	122	655	405
-38	253	304	188	650	-68
453	-183	643	17	-563	-419
-648	-255	-410	-286	544	-394
236	580	-182	318	-301	573
592	566	92	-425	285	130
-16	-586	376	522	609	283
-442	153	626	-310	497	408
-600	429	-353	174	-125	441
400	174	391	318	458	157
-335	-604	298	71	489	-2
369	-246	377	-359	115	69
-295	654	427	154	238	351
-247	-97	516	88	117	654
-9	-11	121	620	627	545
-336	178	-172	514	52	-226
-117	-659	-646	-570	-103	-455
-574	592	638	-570	347	99
418	658	-294	427	77	46
159	-584	104	-402	366	118
-39	-354	-497	-641	389	353
147	370	-336	-425	-370	403
571	-626	-88	-302	488	-316
450	-474	-423	612	-520	-581
53	83	-37	-512	-510	151
285	-379	268	-415	-592	-264
-2	-372	-546	-389	-16	-641
-68	277	-557	-162	360	255
497	174	-563	-278	254	294
-596	140	306	330	-573	-556
310	251	-157	-375	340	-394
-431	-497	-448	-1	128	587
48	664	629	-2	126	0
-329	112	663	-462	295	405
471	-9	-655	325	-109	535
206	-75	418	72	-301	467
257	641	370	452	-442	-164
-352	589	82	-67	-613	320
198	-135	-348	-196	-247	-633
-25	87	-565	338	203	244
-374	94	155	205	-150	-171
-423	-440	-176	-326	-204	-345
-560	235	-40	336	-405	532
482	364	59	-648	-416	89
487	577	-605	83	213	-418
-376	-87	-27	481	-417	-172
-198	-568	547	528	-414	458
-440	227	138	-186	-265	-461
490	408	342	-597	640	-331
-139	346	-132	-482	-311	-181
-469	-46	-611	263	425	-548
-519	547	594	607	-230	199
335	564	236	-448	-127	-451
-308	-588	83	340	600	125
191	-446	-604	264	119	-528
-244	42	85	446	-571	489
605	-611	-604	-101	500	549
51	643	421	-314	470	-363
-450	25	633	-582	-450	-88
-226	627	218	260	345	126
490	165	526	-304	337	194
-146	454	-451	-553	-92	5
73	640	-481	178	-76	-100
161	-470	267	-193	-92	119
-665	-503	-173	-140	421	-471
401	390	-568	-534	-405	516
353	-521	-641	-387	480	-110
354	536	-518	530	477	214
-536	-126	-419	142	631	239
567	-396	-311	43	-227	430
354	-348	-119	-115	164	231
205	161	369	-604	-454	345
325	-545	-45	145	600	-571
12	106	71	-200	-421	63
625	-383	91	-421	613	280
484	-637	134	220	584	-189
-610	-387	353	-81	-589	515
215	31	616	-230	-10	191
-572	532	-661	-409	-549	-211
539	643	-563	512	-203	-587
-421	507	-436	246	10	-57
-535	-340	-546	-422	124	-632
-358	500	-148	579	-161	-225
435	-333	-74	-572	-24	36
544	214	473	78	-284	171
177	-33	267	-199	-164	170
-185	-332	-270	503	-318	299
211	575	-597	-98	-434	418
-282	-430	259	313	-335	503
-633	137	-286	-285	512	-252
-288	-45	413	-379	256	384
-574	57	-656	-16	549	-435
28	296	-293	444	-666	-224
-204	349	49	609	407	-5
-638	-35	-399	-656	110	-199
-296	-559	-208	161	-484	-499
-119	-590	419	-654	-447	-296
250	-465	-589	-579	511	164
-653	-584	115	467	-412	626
-62	407	-431	659	-157	321
330	454	523	523	31	-661
-100	-108	401	-1	509	272
-594	662	302	150	-352	-542
648	-528	-463	147	161	-467
502	448	90	341	-533	332
381	217	472	549	206	-534
364	112	378	89	-579	-285
130	-249	437	-436	-642	-127
484	-645	3	655	-543	242
-257	-355	-254	57	-432	-546
21	399	118	196	576	391
-382	60	177	-408	-15	550
-130	-497	512	-240	-250	-638
-155	512	-15	-610	-655	-558
-477	-295	182	-439	626	605
19	128	-196	-153	-475	108
-393	-401	371	-622	432	-380
49	-244	-652	126	-172	-648
176	90	-418	-257	416	-117
453	-639	-248	287	26	47
-565	-462	-384	655	543	462
606	-315	-495	-43	666	298
352	-346	40	-176	496	177
601	658	369	-420	-630	-155
-108	-63	128	527	232	-420
593	165	-211	103	579	106
182	175	-301	-345	285	658
247	663	267	614	392	96
139	419	530	-64	-615	-502
640	21	389	181	-348	-612
-287	-500	-279	-13	-115	628
168	-357	308	399	-415	214
-590	264	-597	347	-117	167
-52	391	438	-594	531	-609
3	579	622	-526	-584	427
456	-610	-652	540	441	149
251	-87	14	94	452	-634
-466	249	421	130	-446	-238
0	-89	-369	292	-162	-627
630	-368	-475	106	-8	-638
295	-57	-272	330	499	-168
376	-472	60	-87	-322	-419
214	233	6	-259	114	403
99	339	-144	435	-370	574
-28	18	-634	241	584	610
665	-68	-13	-595	-251	273
-103	-12	559	-4	513	420
-176	577	92	-68	-150	496
-416	-137	195	310	113	-377
502	299	316	304	-90	112
412	470	-423	634	507	290
272	268	-280	-122	-135	489
-517	222	-365	-100	111	-601
-555	-291	-94	527	-633	-398
656	453	26	503	-646	-137
-567	-530	637	-319	-648	486
-99	432	56	-179	-191	11
474	-158	-19	-255	349	-631
-74	-71	251	-270	-16	-322
-639	352	-72	-14	116	-663
-335	426	403	146	-408	-76
460	-446	-294	543	615	-626
648	409	92	-375	424	-310
-133	-635	-505	570	65	349
-207	-334	535	452	233	228
197	-2	-425	130	422	-436
7	507	599	-191	564	-334
315	-347	251	-607	100	104
-410	-518	184	-173	314	-347
-455	-364	295	64	-415	261
238	-317	-280	-502	-579	-427
-198	182	-245	-210	-575	430
-352	-64	-625	186	498	471
-237	-5	-56	213	-65	400
-539	264	516	154	176	179
414	240	-216	327	45	-657
397	97	-68	-636	374	-186
273	368	192	305	8	359
-126	368	403	134	-339	-626
169	-95	387	204	-45	11
-205	-87	417	461	-551	97
156	540	-300	413	89	-400
-364	-64	104	-629	-647	105
-26	554	277	-260	135	-254
-241	-619	205	-503	-255	89
-311	483	168	-25	-434	-253
-129	434	-580	272	-617	-122
17	-227	98	89	-252	135
630	664	-47	218	-159	269
-471	387	114	217	217	-76
43	437	-250	540	-346	399
364	290	-24	441	-295	-505
441	-32	476	348	-390	602
-66	482	233	-86	240	274
-588	240	-189	-215	-505	444
328	390	-69	-433	-564	332
-356	-355	-52	376	186	-59
-659	246	526	407	377	-256
643	102	285	647	395	375
124	618	492	-451	297	-110
95	-46	198	295	113	-621
-495	451	506	154	-6	-439
-256	-398	-408	560	-528	605
-46	158	-294	-196	434	-218
604	440	234	-93	-145	336
-131	240	470	367	596	356
-348	-139	-292	-511	-379	-39
-396	397	168	-634	-501	214
200	446	-663	190	524	139
211	182	-407	-363	-235	514
602	-70	622	263	580	-22
291	224	504	243	549	-645
297	5	556	-493	-288	-590
118	-291	295	342	436	539
575	-516	92	558	-637	-383
213	-583	-51	444	128	-331
366	-113	-65	-509	-19	-141
324	370	-247	-290	-320	-226
152	-343	-223	400	531	-114
646	607	561	-628	182	-145
-330	-57	136	-537	522	-368
-183	465	337	227	39	-119
-377	-153	-206	624	52	-76
601	0	41	215	642	-104
-498	-477	58	16	-281	497
118	642	242	400	569	575
298	-663	58	-163	-144	-125
175	644	77	-173	642	-41
133	343	398	-55	-486	-462
-325	-121	-233	349	327	158
-148	135	317	-512	-17	-210
-49	44	-163	-543	77	456
-72	528	444	-565	618	147
133	-593	-405	537	68	-549
-485	428	-665	152	-94	470
-455	-534	100	-632	-524	-223
-246	239	431	409	405	-309
-42	-401	-539	1	524	108
-606	371	583	320	-90	-217
380	-302	109	-546	485	-92
-227	-215	210	596	-472	232
511	-356	-583	181	-408	-386
-105	-599	-324	435	-313	-34
-656	397	559	-510	275	-440
-237	383	295	-182	361	-101
-442	-7	-659	267	167	-597
-442	389	185	-403	-666	570
-524	-41	629	192	279	284
-395	-541	532	-143	543	-647
40	-595	-152	87	186	-49
205	30	129	-109	316	410
-664	444	-265	437	122	-186
59	-625	-389	661	97	-212
346	-39	-260	-433	-359	-63
-594	654	393	-348	-516	557
-574	-447	380	433	77	-221
323	-466	45	-607	-320	-126
-294	122	426	46	105	-16
-208	-355	-597	363	582	-280
274	-419	-255	382	420	-463
-616	424	-67	202	-430	-33
-121	-557	185	138	649	-112
139	418	-600	234	28	29
-461	308	118	-437	-180	662
565	330	-217	380	-521	-655
-449	592	-487	556	-658	-133
-236	19	320	-234	-84	-575
-604	-279	430	-188	-282	124
-458	400	344	-410	-621	216
118	207	-568	198	-118	596
-463	485	-195	587	259	-571
653	-491	384	-499	505	-559
439	-586	73	477	-452	-660
5	-580	-522	401	370	186
-74	-410	-666	225	175	175
-290	460	174	-173	-568	-636
13	326	-137	461	271	-403
227	604	630	20	-174	93
-574	-26	-379	-398	540	-608
-566	-580	-359	-302	516	-603
568	144	-61	-388	-576	-440
455	440	53	148	134	-381
-255	-584	-342	-607	205	80
-446	494	106	-657	192	-521
-328	91	154	40	556	409
-216	546	596	-473	69	639
-477	-25	-616	88	-183	-643
-54	-380	381	-179	-350	-123
-117	-274	-117	252	-348	-614
-50	155	56	160	566	525
449	-128	-540	-236	56	530
-276	-609	-223	-419	-588	-103
-159	140	-15	559	538	561
183	436	-609	99	661	-67
-234	572	317	204	-346	-205
-401	72	-82	-51	571	-539
21	529	-444	16	-143	437
-518	-588	-274	215	-139	-172
396	151	-605	-233	-3	-56
153	347	166	-97	393	-245
-529	-415	-441	-127	-383	118
15	551	-203	606	445	-276
131	625	563	251	662	-659
535	428	35	-309	-481	-355
333	173	-368	-444	158	567
-355	31	-648	133	-638	-380
-523	-53	330	-218	355	-591
-578	67	-125	-27	-463	256
277	-645	456	208	143	400
13	29	-76	207	555	74
263	407	481	400	530	-493
-587	300	403	-496	237	273
212	339	593	342	508	339
-24	-91	-96	-325	136	-463
576	598	-37	-249	-197	-70
22	185	-576	329	114	-150
154	196	-434	322	-77	-326
-606	665	-282	-394	-212	-217
485	-495	572	-48	-489	-28
-100	-280	-344	-205	-633	-264
85	-185	-39	-235	452	-571
288	590	-585	-478	-299	125
458	-485	361	571	-94	286
68	401	-528	136	451	417
-243	496	572	562	-188	-140
-250	309	637	356	-272	34
-492	-252	505	338	512	-509
-648	539	-80	482	-358	632
454	485	-509	-86	297	108
-573	-426	-47	-478	-661	-36
438	75	-354	-312	-613	-179
333	377	630	265	198	-411
141	645	232	-141	-265	81
547	-453	-362	36	-206	-232
-172	592	-382	592	471	-58
413	-136	-121	73	-208	-231
139	157	165	544	-290	-245
636	457	-257	-427	-103	351
-73	197	-620	-385	507	120
37	353	2	509	343	-162
-427	-471	495	-561	449	148
-361	590	503	341	-334	-294
428	78	-24	326	11	489
-300	445	-432	481	-633	2
651	-441	370	-31	-82	-193
-601	433	243	27	630	546
-266	-274	206	17	258	-357
-3	167	336	424	380	-553
-13	334	-583	-548	548	-322
300	576	534	428	-169	551
-278	325	-106	-8	-21	-532
470	67	-428	-185	458	619
647	-297	304	585	-166	-205
155	-619	175	-403	-592	7
147	-292	1	-189	-272	-226
513	524	284	537	-414	-578
498	-9	-169	-259	-310	391
343	-22	600	321	-17	-564
-608	-489	-11	-629	-603	543
-654	637	-405	-595	-90	591
-177	43	484	-404	76	458
-654	-516	511	207	-526	-478
226	-164	263	-364	-333	-208
588	-619	407	-238	-183	-91
-645	-224	569	-372	289	-213
-642	-569	554	-127	-280	0
-24	-566	530	392	33	-178
117	-624	643	213	630	-636
147	78	63	-555	-583	-635
2	274	644	402	354	82
-240	291	-315	-430	313	-397
520	514	532	501	39	-21
104	-82	46	-553	-58	397
-460	665	-595	429	131	254
-319	-374	-584	238	515	501
328	380	434	-105	-122	405
187	414	-459	-80	-271	434
5	-288	529	159	-345	-461
-81	-584	-435	19	-104	207
-332	523	293	143	-169	500
-341	350	-330	619	587	115
666	493	-219	-413	221	466
46	-390	253	628	445	-47
359	-386	-570	346	541	-40
-210	551	-386	653	398	-665
472	-66	642	337	-232	-306
-95	-621	588	-6	545	190
448	-589	-1	-358	-25	-81
574	483	452	-364	588	261
-421	-632	153	-340	188	-94
-608	283	-650	174	577	45
196	-219	80	-95	-652	-566
632	74	483	463	451	640
-73	-211	650	462	23	-590
288	233	-191	-474	-255	-246
-573	542	55	-382	448	457
-436	-639	20	89	-413	455
-258	-66	541	144	563	6
-18	-341	-37	-654	-361	-645
-333	656	309	434	-394	-208
-121	645	-376	569	-20	377
-482	109	275	-70	-97	-458
-465	-300	-550	44	350	-399
490	492	-452	-21	-71	-129
652	119	573	334	81	-426
-118	621	19	-265	-654	621
-123	-402	-261	345	633	270
-404	-394	-387	-145	-418	-10
-592	215	38	243	-477	4
-633	140	-53	-474	511	562
223	409	491	-282	311	597
-581	-511	-97	-53	-655	-466
554	-143	417	-613	542	235
-282	91	-637	-554	141	312
-412	487	145	131	-428	373
-644	-453	-104	488	-174	-49
-35	311	-313	-286	-60	398
103	640	267	-381	555	-448
465	-518	-326	91	660	56
559	461	581	160	573	188
509	-286	-36	102	539	-28
121	122	522	-292	-252	-414
-380	384	-431	-40	-13	-282
-372	108	-22	181	-366	52
324	154	-315	240	-401	29
-601	-208	-327	-287	15	-296
530	202	-282	-458	319	325
61	-282	70	-162	-104	182
351	-528	-463	106	-205	636
-595	-159	655	-424	-97	434
-103	-464	515	588	-319	541
310	391	-280	62	-342	65
-78	639	452	398	-524	-561
316	-50	509	-514	80	186
-97	-161	120	139	-208	-4
381	-646	510	-351	-383	665
-450	262	-530	562	-127	352
-606	-545	342	-548	-85	-525
328	102	-2	159	-340	348
-173	-546	589	450	-608	-20
376	-437	456	308	443	353
420	113	555	551	538	-363
-665	451	386	455	-160	567
-85	261	666	-191	595	-518
582	-625	426	116	-558	-154
89	-640	-49	-311	391	-438
-597	-569	-461	-425	163	-315
-256	343	-424	508	275	88
420	79	-217	313	-57	144
84	-138	344	573	466	68
330	-102	-515	145	340	212
98	358	187	-202	-317	397
90	155	-81	-396	656	-6
-207	-100	291	-536	-24	-284
61	-122	-87	373	-300	-125
-391	113	-385	27	-3	-290
-602	-67	-586	-612	406	-3
-431	-195	14	107	-80	199
40	-606	216	-624	40	92
91	151	-333	-122	567	-651
264	385	-238	639	-17	390
322	-630	619	-617	-571	-113
615	296	100	-35	-13	58
131	19	26	-573	155	92
369	-139	-324	-158	495	-162
588	549	2	589	-149	589
-132	-346	-30	-135	-512	-600
269	-64	308	-101	-377	-93
-570	-516	-465	-269	-497	641
-366	409	-228	662	588	585
-524	349	138	-438	79	95
141	335	-138	-400	539	108
-548	-214	78	-611	-314	458
-270	-593	-102	-279	471	-178
640	-128	-39	492	-630	-212
-623	-292	-642	-588	-471	-252
-664	174	208	258	-324	-604
-581	-73	574	-370	-330	-216
184	512	465	613	-26	-133
-198	-453	535	-633	246	61
-456	-144	359	346	599	-58
-167	317	-199	-430	-556	179
472	469	53	-138	559	-223
232	282	-600	-304	183	51
634	-366	53	-581	-634	-447
332	392	306	-627	-122	-77
464	600	36	291	-393	134
49	-513	-104	-314	314	172
-449	-572	-486	511	2	-228
-359	-118	320	566	111	117
392	-235	519	-366	371	553
101	-195	-173	550	-291	-50
121	-2	-130	-240	587	-557
339	219	-63	-301	546	87
302	393	-219	-600	179	505
67	-335	-200	345	598	502
32	65	124	-322	-302	-611
-582	-7	-96	-501	514	-397
37	-199	-576	-322	-26	-428
-93	183	-609	14	-100	-606
85	460	-477	-433	578	-294
-414	491	-532	485	-287	439
-429	76	433	255	-30	-175
-460	-389	262	-168	140	-64
-386	27	-122	-183	-60	490
-428	-560	-459	181	74	444
144	-435	101	-147	203	435
-65	-580	-549	-634	524	-319
-509	-471	-201	570	568	-104
102	-539	-40	-587	-641	657
276	-387	665	-484	186	226
-476	477	183	-650	456	-11
93	14	126	-95	-142	-532
519	597	-213	-269	-179	-646
416	-62	562	-518	183	529
-127	-30	484	-250	656	595
-576	-259	-315	-481	134	112
-148	494	112	-115	-156	79
-446	401	262	-167	-614	-280
-190	-162	381	-283	-456	-638
-473	633	-375	559	303	558
551	88	-285	632	-192	-147
-548	-91	81	-545	-146	203
389	613	252	-459	-533	547
11	-108	-16	-104	-665	449
-91	546	-16	498	219	223
148	-444	-377	-280	-79	662
372	-411	-477	65	154	-666
-313	-484	121	-219	-29	432
117	437	-158	-46	-166	24
584	336	-377	604	-112	-127
213	-565	-444	565	-391	-357
497	-461	-443	394	659	-516
-299	648	297	-447	149	284
104	-198	98	79	32	-385
290	453	-366	661	-659	-186
-299	575	101	-568	-283	-379
-441	416	-490	520	43	-622
-186	68	-356	560	168	205
-348	-408	582	-419	-115	184
-559	601	105	-34	159	-648
622	-390	603	-390	396	176
-641	-200	111	379	495	193
383	343	-148	-349	-462	-648
466	-472	-132	-287	-350	646
165	285	-21	-613	314	541
22	-534	-647	-173	-12	319
72	62	356	-591	-180	-236
-483	391	93	-440	585	-153
-164	-382	-111	-157	0	593
-519	245	364	-520	-89	-527
640	-665	43	384	329	562
-77	-319	300	-235	527	324
-114	-623	270	-500	-621	363
-214	-631	356	464	-271	-394
207	-258	357	295	261	-467
-393	389	91	-469	331	315
633	-189	-97	-582	-207	252
-357	198	88	465	612	-448
376	-605	153	-336	-658	-221
-126	-166	120	258	-64	571
-489	-39	458	490	-412	533
-258	-229	156	309	170	407
379	589	-225	-197	-473	598
298	-277	390	441	-49	-16
645	663	401	-572	-456	230
605	168	-53	-445	-134	-151
-280	-571	-296	-573	-589	-217
-267	-542	-258	-378	-348	516
335	-446	-284	411	-571	523
0	-542	-164	-273	33	-302
494	500	-159	-490	-350	39
488	151	-365	384	240	434
-179	-379	131	87	-261	376
-453	74	231	-335	-384	-56
-155	616	-385	531	98	491
97	-37	463	-159	601	642
310	158	-220	-3	-178	332
450	-650	205	656	-52	-588
329	587	-284	123	-229	-573
129	-113	576	638	189	-469
542	240	-600	248	255	-563
-247	479	-34	601	-625	568
-304	-451	388	-482	194	409
-163	-476	215	-432	437	-104
-217	-202	-607	309	-579	-488
-419	235	-562	-206	198	-541
105	22	-598	-488	612	306
-437	146	-589	253	-112	344
509	-456	-55	323	506	-476
425	87	426	-264	538	322
623	-129	-651	-55	133	293
312	-64	108	-388	26	426
-568	-225	-12	-575	547	608
-293	265	341	208	-573	-592
-327	137	-428	-611	129	-514
-629	-635	-327	-129	-560	595
636	-337	482	464	48	-622
246	-104	-90	-86	-442	139
407	169	-87	289	23	352
-178	353	-288	-440	-540	-369
433	-249	-562	-523	529	-466
107	541	470	-566	-54	-580
290	-191	244	221	397	422
-59	-553	605	-306	619	-60
106	202	-8	-267	-112	400
-90	140	-246	-534	-156	149
89	430	33	355	392	246
-371	50	-2	-64	257	522
-433	197	393	-139	-308	559
-610	605	232	205	-70	-633
