X Y
-49.6433 -31.7519
12.6122 61.3462
5.2462 58.6113
41.9272 -20.7237
4.4791 58.1801
-50.1286 -36.4306
41.1133 -18.7655
-48.181 -28.2496
44.9306 -23.6797
13.1596 60.0472
37.5288 -22.4818
41.8382 -16.5719
14.445 52.6925
6.0345 63.5495
37.2806 -23.1267
5.8387 54.1482
11.1999 60.9553
40.2149 -21.255
12.8204 60.9622
10.1261 59.1774
41.6673 -22.4816
35.5559 -22.3692
8.1944 60.8784
14.1333 57.7894
-44.7279 -24.7256
41.5575 -19.2256
39.824 -24.2741
-53.7732 -28.195
12.3486 58.273
-49.5607 -29.3575
39.9128 -13.5547
37.1386 -19.6783
42.1677 -19.8221
9.4941 58.3958
-50.1694 -28.7008
40.3846 -22.5387
7.5099 64.4146
-49.5445 -31.5776
39.3046 -17.2794
12.362 63.8156
-50.7393 -31.8931
8.5481 62.6872
-45.2675 -28.9068
9.2658 57.8381
-49.9384 -34.0813
-48.9377 -29.0451
-49.7911 -25.6106
11.1553 61.4156
-48.6263 -25.0599
-48.3419 -26.5426
9.7654 64.7996
37.6504 -21.9893
7.1024 63.7384
45.2908 -19.0362
-53.9662 -31.0917
8.1363 61.2739
-48.9503 -28.1339
39.1434 -16.7165
12.4804 54.9724
15.7988 61.4459
30.3832 -18.7302
32.0464 -23.7702
5.5367 56.6639
36.8485 -16.7384
5.5123 51.8441
37.2952 -25.7808
-47.7719 -30.3399
13.949 54.3464
34.0772 -25.7941
12.5359 58.5619
10.2373 68.3348
-49.4567 -30.7258
-52.1801 -33.0166
10.0174 58.1966
9.4564 59.3559
-49.4822 -30.9696
11.2909 60.7472
45.3513 -18.8289
45.9974 -21.2894
39.3997 -13.7056
-44.0961 -28.5632
12.1366 62.9066
11.3627 54.9576
-48.4379 -34.4336
8.4685 62.6695
-53.9758 -32.8271
40.4952 -22.1344
9.7433 63.4102
-51.8091 -31.312
-44.7617 -32.9101
44.3222 -17.0949
41.0797 -13.372
7.364 61.3397
-47.9952 -33.2575
-53.7001 -30.4367
10.1077 58.9794
-44.1606 -31.565
37.8926 -18.2099
38.1442 -19.3693
5.3376 63.5443
-44.0373 -29.0453
12.9538 59.6112
5.2573 58.2135
-45.2186 -28.602
-43.5309 -27.0656
41.169 -16.5356
-50.9986 -34.1227
35.0537 -26.3583
14.3292 58.771
37.9727 -18.1393
-48.4106 -31.2226
42.1433 -20.326
10.4759 62.8141
-46.4472 -27.8947
-51.4954 -28.3127
9.291 57.6937
40.1993 -16.7917
-51.2931 -28.2645
-46.6242 -29.5933
7.7058 59.8523
41.6622 -23.199
-53.741 -23.1308
11.5814 60.3497
-52.6717 -32.2827
36.3075 -22.1333
-45.5872 -29.1227
-46.4318 -26.8437
9.0401 60.0894
41.4794 -17.472
41.5958 -17.6907
35.076 -18.7216
6.7772 63.0665
17.8357 58.0649
10.7532 59.0055
17.3295 57.1178
39.3975 -20.8718
36.6153 -19.7423
14.6342 58.2307
-50.5761 -30.6607
-51.7489 -29.8926
-49.4002 -28.2383
-48.07 -25.9359
3.842 62.1672
40.832 -22.8287
9.1376 60.4238
-47.6037 -26.4168
10.7826 61.6802
-53.8168 -30.4096
13.4923 55.1965
6.7943 58.8675
5.6134 58.7319
43.3801 -22.7466
-52.4094 -30.1347
13.0314 61.614
39.092 -18.3545
-51.5772 -28.7561
42.4789 -19.7047
48.2638 -24.2415
10.5573 54.1849
-55.8713 -31.2889
34.9977 -15.7796
-47.2382 -30.4472
39.1739 -25.3128
43.4316 -27.0538
42.4855 -17.7921
42.1238 -20.6848
10.2566 59.1101
-48.0622 -30.8702
38.9337 -22.0902
43.8695 -24.4424
-49.7579 -28.7495
39.295 -19.7655
12.6583 59.6861
-46.4411 -28.9616
9.552 58.1941
-57.7292 -32.499
10.7636 60.792
44.0318 -17.3764
43.8858 -19.2584
4.2623 56.3676
-49.7186 -30.4255
41.8402 -12.0776
38.5294 -21.9722
-46.2543 -29.4647
-51.0631 -35.793
-50.6732 -31.1602
-44.8417 -34.9293
-48.7788 -31.3412
12.4802 62.1513
-53.9565 -27.7971
10.4926 61.3232
10.0492 54.4486
8.4065 59.8312
40.7371 -22.806
40.4041 -17.103
35.4732 -28.2829
10.3152 58.9735
40.3405 -19.0219
-55.7486 -31.6187
8.3013 64.4012
-50.6516 -28.5841
-48.4312 -25.9024
15.3475 61.3596
34.4166 -19.4549
45.132 -22.3986
41.188 -20.6741
12.3882 64.7321
-49.2505 -29.5264
-45.3656 -31.3769
14.6587 57.5538
-48.3188 -28.6817
39.888 -19.6136
44.1409 -18.9163
40.122 -18.6531
9.8637 55.4812
13.2287 61.3088
38.6848 -18.3483
-48.3552 -31.9191
37.5984 -17.7401
37.7094 -25.7646
37.4548 -21.5002
43.5132 -16.5777
39.4896 -20.5655
40.3983 -19.4886
-50.7688 -30.258
9.0338 57.2377
38.698 -22.1866
9.1993 59.3466
39.6974 -19.1359
8.6032 62.4827
41.0401 -17.3539
-54.9568 -29.6201
-47.1133 -35.2079
7.3966 62.6255
-50.3671 -27.0158
10.7732 63.1964
7.3318 58.764
33.1679 -22.7378
-50.3712 -32.4626
-51.3116 -31.6953
10.1913 61.0884
12.52 58.5832
38.8722 -19.8677
-48.0138 -28.7674
9.373 58.3998
-52.3968 -37.7546
-52.5463 -30.6161
-50.0568 -26.6312
11.2209 55.0542
13.2838 61.1155
38.5257 -22.6837
-49.14 -26.1556
-51.6236 -31.2461
7.1134 60.1874
14.0447 61.5484
41.9149 -18.4961
38.6907 -24.12
10.6747 61.5476
45.1842 -20.5156
-46.9758 -34.2735
-50.7725 -27.802
-47.4881 -29.8202
14.6407 64.9864
11.4759 58.8231
-50.1887 -29.5361
37.9717 -19.0554
43.673 -15.2961
42.0688 -17.0895
7.2738 60.8396
-46.7488 -33.662
-44.2493 -30.9614
-48.0468 -27.714
40.4054 -17.3431
-50.125 -30.5652
12.6434 59.8257
42.4758 -14.9315
11.2345 64.0112
-43.0988 -30.3596
-52.7894 -27.9678
-45.4959 -26.8948
10.1686 60.7014
39.5148 -20.714
37.7065 -14.1479
-51.5803 -31.8649
-45.8946 -30.0981
7.641 61.0488
-51.7398 -31.4851
-46.1142 -32.2279
-51.1914 -27.0406
5.6396 60.3126
9.2089 60.5548
7.3804 61.9754
42.0252 -20.619
-46.4933 -27.4275
42.3634 -23.8658
13.6743 58.7077
9.0294 55.1849
-46.0624 -34.1162
38.1688 -19.2906
40.9534 -22.8242
-48.3758 -34.4513
42.4952 -21.2871
39.889 -11.2111
8.9628 54.5118
38.7326 -19.3744
-54.553 -30.8229
42.1127 -18.2717
38.8527 -21.7442
-49.7919 -31.5602
41.4578 -24.2037
37.5313 -14.7829
11.7468 57.7015
36.5735 -22.3849
11.0629 59.1521
45.7072 -23.6883
-49.0879 -32.8456
-45.0471 -29.7117
-50.4561 -26.5408
42.3841 -21.5155
10.183 64.1821
-46.0061 -33.715
43.5772 -18.7554
39.6558 -22.9144
-53.9346 -29.7055
41.3229 -15.6857
42.9536 -28.0236
-47.5743 -26.1021
-43.8587 -30.9134
38.2524 -22.5018
38.6189 -19.9276
11.9231 58.5561
5.9672 53.8154
10.943 54.901
42.2323 -16.6863
-50.2838 -26.6162
9.2327 57.6936
-42.0039 -25.8695
11.3834 61.0678
-52.6301 -28.7281
11.1942 59.2478
34.702 -17.6328
-52.938 -29.39
36.9493 -19.3514
-46.94 -24.6989
-45.314 -24.1197
-47.7565 -28.6607
39.2781 -21.2339
-53.3355 -27.5871
8.4811 60.4453
-53.401 -27.2637
7.5103 54.9184
33.7171 -18.5418
-47.3595 -28.1791
-49.0838 -29.3176
44.5576 -20.0385
39.2678 -17.1229
39.0499 -22.1205
43.207 -26.6666
-51.4963 -32.6721
-52.9763 -30.0425
-48.6458 -26.504
37.7541 -15.1651
45.5037 -16.2327
-51.5189 -30.8905
-52.9779 -30.5182
39.2709 -19.2445
12.1309 59.1083
-50.2098 -33.6062
-46.241 -27.605
6.7824 55.3506
42.7066 -17.9499
-54.7274 -27.3832
3.694 63.7054
-50.8425 -27.205
39.4516 -17.0215
37.1955 -20.2998
-50.0328 -26.1871
11.9764 58.4837
15.6315 59.4788
-50.9978 -31.2876
35.8824 -19.331
6.3972 56.4454
40.7529 -18.8285
38.2701 -21.8733
44.3638 -18.7197
10.0753 57.2668
12.7866 58.1728
11.5803 55.8039
41.2356 -16.866
36.4592 -18.1113
8.958 59.2302
-45.4226 -33.4758
8.0453 60.7552
37.7327 -23.1626
-48.677 -27.3337
38.4586 -18.2085
11.8141 62.3451
36.0275 -20.4896
12.4234 55.8802
43.6515 -19.8036
-48.2473 -32.2543
10.3177 58.1899
8.2869 56.1562
37.9231 -15.3083
-47.6512 -32.5074
-47.0323 -33.6983
-46.3514 -27.7162
33.4374 -16.2167
43.1508 -23.0295
9.6474 61.961
10.6352 57.2371
8.5336 55.3883
-54.4919 -33.4095
-50.7202 -28.9743
12.8423 60.0191
7.1653 52.3888
10.9201 61.3969
34.1629 -23.5065
-56.0735 -32.5095
40.2985 -20.1786
36.5705 -20.125
5.9626 57.4565
-51.4795 -34.1631
-50.7852 -24.9946
16.5489 58.5772
-52.494 -29.4879
-48.5592 -32.7048
43.151 -24.1489
-52.4844 -28.6496
-47.4475 -26.9964
38.1221 -23.7349
-49.9253 -34.216
9.5288 62.8276
36.2734 -17.443
-52.0592 -29.4343
-48.2855 -28.0473
-51.5974 -28.8193
11.8188 60.2593
-52.9115 -29.5983
8.1013 61.1158
7.925 58.1855
-52.4683 -35.724
42.4695 -19.8311
11.7296 58.9436
37.5669 -22.8441
-49.3469 -28.1082
9.5788 57.6622
36.6097 -23.2597
12.6108 60.3937
-48.007 -26.8944
13.9127 62.2919
-49.8299 -32.0361
-46.292 -30.5312
14.1792 61.5668
-45.253 -30.8633
13.235 52.7287
45.7748 -21.6937
43.173 -23.9432
33.3299 -14.473
-47.8078 -30.5805
42.4659 -17.913
-48.7628 -31.0763
-52.9355 -30.033
-49.1971 -30.1925
11.8291 58.0222
36.9137 -23.6381
10.1244 59.6093
-47.0424 -31.4379
9.7959 61.5401
12.1114 58.3677
37.9234 -18.5806
42.4131 -20.5321
-46.6281 -30.908
5.0742 58.872
-48.1503 -26.0973
44.3653 -16.2789
40.193 -18.4807
-52.5608 -31.4557
8.5719 61.4824
-48.6016 -27.0331
5.0033 59.5747
-49.7419 -29.1876
37.5361 -17.5694
10.6697 62.3032
-50.5923 -24.6866
37.0312 -19.7228
-54.0503 -32.7598
-48.9561 -27.0639
41.6437 -20.1608
-50.5516 -31.5283
-49.3979 -29.8946
-50.7241 -27.575
-49.699 -29.6529
39.8942 -25.4757
11.2481 59.8775
-47.9691 -34.7925
41.1313 -23.0263
36.6734 -20.6722
-50.1948 -31.798
8.4734 60.1735
7.6094 59.7239
8.4913 63.5279
-50.4329 -32.1889
-53.3492 -22.3752
41.9294 -18.3477
41.1594 -21.4294
14.2913 60.1624
12.7827 60.7415
-45.3328 -29.3671
34.6112 -25.1244
-44.2678 -34.5212
-45.4488 -29.3931
7.7589 60.1982
35.6132 -22.8476
37.4501 -20.2417
10.2 58.8353
39.5056 -22.2886
10.0154 62.3755
7.4842 65.8285
6.5627 54.6206
43.2342 -24.7583
43.8906 -17.5108
-51.4676 -33.2257
39.1092 -18.7215
41.7316 -15.5057
7.3178 58.4197
7.9226 56.9861
-49.4348 -23.6409
43.9929 -22.9904
40.4602 -20.1407
39.2872 -18.5072
-49.5244 -27.2289
-52.2464 -27.5901
11.0788 63.8836
-48.6568 -28.3537
40.3864 -17.9741
41.8369 -21.5637
38.5551 -19.4889
7.7661 62.4987
12.7193 55.383
36.1097 -22.988
43.4049 -23.7369
-53.5005 -32.1766
37.4406 -13.3178
-53.4196 -31.3005
37.5677 -18.4268
-47.1607 -27.3036
11.4007 53.3488
37.2716 -20.2171
34.9512 -22.4343
7.9823 57.9515
15.8205 68.1539
-50.0342 -31.9308
15.7154 62.1703
8.9 56.9086
35.9038 -19.6372
-51.2338 -28.4052
41.9981 -19.5794
-54.4808 -24.5191
-53.3118 -29.6616
-53.408 -24.7558
41.281 -22.0652
13.3336 55.8744
-46.4092 -34.0166
5.8639 60.8278
38.1726 -14.0079
-45.6875 -30.9448
-45.6293 -27.6051
11.0052 59.0658
39.2724 -16.6127
40.3713 -22.9692
-52.6447 -31.8046
-44.6876 -27.9707
8.0442 67.7284
8.7489 58.1898
12.3891 60.5838
40.0142 -17.2309
13.9451 61.2087
-50.3362 -33.6475
8.8136 63.6711
38.3797 -24.4294
13.2403 60.1194
-54.453 -28.5317
42.3283 -25.9364
-46.9372 -24.5792
38.4997 -23.3327
44.6114 -18.86
4.0047 61.1424
10.6868 54.5347
-51.9974 -27.6919
-48.5652 -29.5158
39.8429 -21.0436
8.8919 55.7362
6.7515 59.6043
-50.8195 -29.5306
10.5291 60.2811
-50.8888 -31.9048
10.1742 60.4389
-49.0239 -30.2872
5.9288 58.6914
40.2151 -20.7326
42.7001 -25.0326
-48.5718 -30.6238
42.8383 -17.5478
-54.4276 -30.3704
-51.7851 -24.6657
-43.0449 -29.191
-48.4352 -27.7758
-52.7552 -29.488
-49.5091 -29.58
41.0432 -19.2165
5.84 64.9897
-40.5838 -33.3247
10.9288 65.6966
34.5552 -20.956
44.4988 -22.5417
41.2034 -20.2047
15.2989 62.7351
-51.4724 -31.5095
42.6597 -21.7752
15.2456 64.5659
42.1753 -16.6952
41.3956 -21.5581
11.9878 57.3604
-53.415 -27.1191
-54.4132 -26.3168
39.0251 -19.9588
37.5745 -15.4637
42.8232 -26.3849
37.7159 -18.9711
38.3941 -21.4622
38.0982 -18.1916
12.8658 64.0399
2.6892 56.8103
11.2071 54.674
8.5976 58.6119
10.9359 61.6699
15.4819 56.412
-48.4082 -35.7592
40.779 -18.335
-54.8248 -26.1512
-50.0162 -31.675
-53.1661 -27.7625
44.3127 -19.6349
-50.9653 -28.4494
11.0436 57.3887
-49.0877 -27.7087
-49.1032 -29.8452
-47.3863 -30.8869
41.2242 -19.5665
11.9238 58.7169
-56.4948 -30.5876
41.8765 -16.6443
33.9759 -25.5238
43.8 -19.8052
-47.7884 -24.4121
42.5225 -16.6129
7.4294 59.1018
-55.2761 -30.817
37.1465 -21.807
-53.1689 -32.6053
-51.4419 -28.8131
40.2897 -17.4119
42.5189 -17.4384
-45.4101 -29.0751
44.8565 -19.7851
9.5463 60.0368
-50.3316 -32.8537
-47.1969 -31.8473
38.6044 -20.7921
-51.1266 -28.1349
9.2302 58.3136
-53.3068 -32.221
42.0758 -18.8846
40.3025 -16.3639
12.5846 61.8886
-50.723 -33.059
-53.6773 -27.1521
8.1429 60.3339
41.5758 -19.8988
-49.0357 -28.352
3.0676 61.0335
-55.4169 -31.9845
8.8851 63.8286
-47.3352 -25.6928
8.8119 56.488
7.3936 64.2135
12.3721 61.6324
-50.8788 -28.2369
8.8085 55.7839
42.1808 -20.4766
37.6925 -20.5319
9.3985 57.846
8.8667 60.6564
9.1167 62.5271
-57.3525 -32.4578
12.3545 59.2694
12.7757 59.6002
-46.8802 -24.7943
41.0711 -20.0772
12.8942 57.7872
-45.9115 -31.762
8.0981 56.4387
-51.9655 -30.7897
-51.4084 -30.4652
41.781 -20.5012
4.6063 63.1337
-49.1729 -29.4001
15.1647 64.3201
-52.0193 -26.868
40.7648 -16.689
41.5911 -22.5116
-47.0694 -32.36
39.6121 -18.4178
7.0592 57.8887
12.2508 60.0056
5.2568 55.6907
10.691 62.4944
-56.0916 -31.9742
36.3876 -20.4838
43.5721 -19.1632
-49.1017 -30.686
44.1558 -21.0595
36.8347 -18.5362
42.152 -16.3684
38.7459 -24.6352
40.6072 -20.5173
8.9471 63.9652
-49.1117 -23.6415
10.7479 61.0856
-52.676 -30.9597
12.9484 62.4862
39.3242 -19.6291
-50.2244 -23.3007
35.7049 -23.3743
9.4906 56.0304
14.8143 60.862
7.4096 60.223
39.671 -21.0808
39.4484 -21.5042
-49.1667 -26.372
-54.3052 -29.9458
-53.0271 -30.7838
-50.4118 -37.6592
-54.7906 -28.9823
-47.4867 -34.5791
7.498 61.4269
9.0581 58.5116
33.4333 -19.7328
8.6665 58.9249
13.9796 59.439
36.8026 -17.3141
-52.8592 -31.8344
8.3829 62.052
-54.8695 -23.8578
-49.9713 -30.5676
-43.9102 -31.9241
13.6331 61.7795
-53.3434 -29.25
-52.0601 -29.9598
19.9554 59.39
9.4562 59.895
-48.5799 -28.1932
-44.9318 -28.5613
39.8889 -22.199
38.2055 -20.8188
7.4996 63.1591
38.7535 -18.5216
-46.4185 -31.5179
10.7216 64.8207
34.5213 -22.8076
40.762 -19.0713
46.7586 -18.0434
-48.9573 -26.77
42.9765 -17.6665
-44.632 -24.4007
42.6367 -22.3317
40.8313 -19.4597
-49.6109 -31.0468
-45.6292 -33.0461
-50.094 -32.3787
10.5602 63.9946
39.5792 -24.4613
-49.2839 -35.305
10.9091 58.7563
-54.8339 -29.5111
40.4868 -14.9735
-49.3601 -34.1695
-54.2812 -33.8048
35.6979 -24.7151
9.1646 60.9872
35.4128 -13.5647
36.0121 -21.953
6.1365 64.064
45.7239 -20.5201
44.0988 -17.119
41.0169 -22.1436
8.7423 60.3458
35.6166 -21.621
11.5447 56.1302
37.4368 -19.6447
39.8265 -16.9246
-52.3038 -34.7511
13.3146 60.9588
42.9976 -23.1426
-53.0443 -29.9912
39.3821 -22.4307
9.6136 56.1756
7.6855 59.4896
37.4107 -20.7492
-48.2646 -34.9383
38.8158 -22.4715
9.2274 56.5155
-51.6641 -28.3156
44.8693 -24.0039
9.9159 61.3194
-49.9295 -30.7726
37.3544 -20.3529
-52.2751 -26.5384
38.6729 -19.9295
-51.8074 -31.5893
13.7242 59.9557
-49.718 -26.4288
40.1235 -21.9308
39.7533 -22.2585
-50.7569 -28.7285
-49.6596 -27.1942
9.4855 58.5123
38.0996 -21.8841
10.6663 57.7657
41.1113 -18.3035
36.5433 -16.9493
-48.0515 -26.5701
39.5446 -22.8715
37.5816 -21.2128
-45.2958 -23.9146
40.3584 -19.7075
38.2946 -19.6104
7.5343 64.8423
45.3314 -21.0929
7.9565 57.8895
11.4529 57.5401
-45.1165 -30.3813
-48.9986 -32.7493
10.4063 61.2154
12.5483 55.6261
13.8305 62.7178
-47.1995 -27.7265
4.6712 60.9063
9.3321 57.363
36.4953 -23.608
-49.6504 -32.7276
34.319 -19.2397
6.6678 62.947
38.2698 -21.9735
10.9254 55.9551
-48.2478 -26.5669
39.2914 -16.3181
40.815 -21.3411
38.5965 -23.9362
31.7955 -20.0813
8.6689 61.6215
-52.1462 -30.4149
38.7102 -21.0772
-55.679 -29.0876
7.0426 57.6442
-44.8914 -33.0526
42.9127 -18.2245
39.0345 -19.3915
-46.0801 -31.6157
-51.482 -39.2697
38.7826 -17.1775
42.4248 -17.5948
-48.6758 -32.2649
43.0169 -19.8171
39.109 -21.0701
-49.7913 -29.8508
41.3568 -13.4996
35.0977 -18.7982
-49.1242 -30.4875
13.5996 59.9796
13.2634 60.2647
11.6345 60.7086
-45.4392 -26.7694
12.3129 63.8077
10.5025 64.3828
39.8045 -22.1544
10.6903 58.7564
-53.5091 -33.854
42.2872 -22.522
33.686 -23.5212
10.1414 56.297
9.7224 61.764
44.6788 -18.3329
42.2568 -18.6155
8.8361 67.2824
35.4895 -13.3263
43.3176 -16.0062
-48.3313 -27.1347
-47.4146 -32.0892
-50.5662 -32.2448
40.1883 -27.023
15.4524 55.8798
-55.6711 -29.4956
-51.0618 -31.9396
38.8264 -16.3312
-55.6415 -30.0168
36.6954 -13.0113
6.5454 59.1939
13.1925 61.1802
11.4632 62.1246
11.6595 52.2318
-52.4395 -36.6107
7.6058 55.1139
39.071 -19.3837
36.9143 -21.5307
-48.4091 -33.7355
39.6854 -21.4585
38.3515 -19.7463
-48.8613 -33.4616
41.2896 -21.7878
-49.4411 -30.8752
-46.9199 -26.0576
41.2665 -17.9207
35.5106 -19.1518
12.319 59.0506
-47.1316 -28.0546
41.134 -16.3958
40.015 -20.3771
9.7704 56.3245
36.6327 -21.2052
-47.4492 -26.4795
12.1006 62.8935
8.7569 60.8018
12.9021 58.0402
45.947 -24.3045
42.1388 -19.0114
42.6985 -21.2809
41.0193 -20.8412
41.1196 -21.7779
37.5571 -18.4152
37.6301 -20.1846
40.0047 -20.6794
14.8076 64.7839
12.4342 58.6779
12.7511 64.3917
38.6764 -17.7688
-46.9193 -26.3104
9.0123 60.1378
-46.7388 -28.2216
39.578 -23.7582
42.3418 -21.8987
14.7761 54.0589
38.1099 -10.9131
9.6967 58.6382
-54.1102 -26.1362
-48.1756 -32.6239
-49.3545 -27.5881
7.4385 59.7165
36.7968 -19.2034
-53.116 -28.2698
41.345 -21.2088
13.4873 59.0811
38.9026 -17.4456
41.973 -22.675
40.2996 -19.7998
40.1733 -19.8546
-55.0689 -28.4363
8.8897 56.9775
39.0379 -20.1074
37.6505 -22.1447
-50.1055 -26.0576
-49.6462 -30.6966
-58.5807 -32.2075
8.2322 63.0845
35.5447 -23.5945
38.7549 -18.83
11.3338 59.843
10.058 56.7873
-48.739 -28.332
37.4441 -18.7842
38.3236 -14.2896
9.3847 61.167
10.9723 64.2298
12.9722 58.8599
10.161 58.5525
13.718 65.7143
37.958 -22.0479
-47.7091 -27.6605
10.2401 61.2351
6.2111 57.2494
-52.8142 -36.0403
42.3136 -20.6545
11.4734 55.1356
-48.7367 -24.6966
-44.9257 -32.2875
8.2538 57.8074
-50.9211 -25.6834
40.5973 -14.6056
12.1192 56.0418
41.6475 -19.9104
-56.7411 -32.2774
8.1253 59.007
42.0641 -23.1854
-45.0349 -32.3909
41.0943 -23.0207
41.3926 -18.8807
4.9418 57.9794
-51.0991 -29.9798
-54.77 -29.2054
39.7331 -24.1515
40.8052 -14.3508
9.9064 60.8291
44.5485 -19.9804
-55.4564 -30.6404
9.2826 61.5475
13.732 57.2396
-50.811 -29.2962
11.0636 52.5745
-52.0508 -24.4124
38.8955 -15.5268
-54.0962 -32.7817
38.6161 -21.7604
-48.9641 -29.1159
15.2195 59.2781
39.9795 -14.5606
36.682 -25.8142
10.3404 61.7587
45.5716 -16.6297
41.2348 -15.8206
39.6998 -18.404
40.9746 -21.1641
44.2941 -19.2054
36.5556 -20.2377
12.2409 57.0593
40.0778 -19.3991
41.2509 -24.102
37.435 -15.7266
38.6459 -17.9943
9.8599 55.052
-55.0384 -31.0328
42.4126 -22.1087
6.5168 58.551
4.0976 58.6997
-53.1472 -26.1133
40.6512 -24.9903
40.9757 -16.8866
-46.1344 -25.7077
-49.3569 -35.3119
6.1712 62.9748
35.9454 -18.3678
8.4127 62.2476
-49.8028 -32.0078
-54.1729 -27.1819
-40.9479 -33.251
-49.898 -29.9978
4.1243 61.6485
41.1955 -21.5747
-54.6201 -30.9569
10.2616 57.5481
44.1587 -20.2635
-50.6102 -29.1272
43.6193 -21.9805
6.8036 60.8916
-51.7624 -31.5658
37.9609 -23.3164
14.3689 62.3221
7.5673 61.5335
8.1796 55.8418
-43.682 -31.0129
-48.6534 -26.6384
38.2737 -16.8924
16.1503 60.8096
-51.6236 -27.479
11.2066 59.1214
43.0081 -20.4107
44.7983 -18.6347
40.8426 -20.8648
12.4487 60.3447
-51.1974 -29.0
15.738 60.1051
-49.1073 -28.7942
-54.0042 -28.622
36.7189 -23.0436
40.2669 -17.8239
10.8468 64.1509
38.4487 -20.9913
-46.1838 -27.9846
34.566 -19.6609
11.1138 62.3592
12.2774 56.16
5.0609 61.9149
38.5859 -20.2403
-48.9272 -29.7971
38.8206 -20.342
6.7641 60.5563
12.3146 63.3139
6.0212 61.0774
44.9124 -19.9385
-50.7063 -27.4431
35.7458 -23.2526
-54.0623 -34.3977
41.2066 -15.1886
-46.8398 -31.6466
8.9954 65.5468
35.167 -21.0375
-53.8311 -33.0263
9.5944 59.6043
41.7513 -19.1682
13.7327 60.8598
17.3218 61.2823
38.174 -16.7679
9.532 59.888
-47.0117 -27.4977
34.4437 -22.3669
4.5589 62.3989
4.3242 62.799
39.8267 -19.1946
17.1499 57.3668
-48.1733 -30.5325
40.9249 -22.3236
36.902 -17.7447
-48.2116 -30.4946
3.8365 56.0997
6.8779 60.8609
-51.2597 -24.4908
11.2883 58.3767
33.3185 -21.3843
-45.8345 -28.1799
-45.3326 -33.4533
43.9249 -21.3923
9.0196 61.5363
-50.7728 -28.851
34.5924 -19.0055
-47.4478 -31.9138
12.2442 59.4009
-49.5523 -25.1743
41.888 -18.9155
5.0388 66.2955
39.938 -23.6837
38.3354 -23.6523
42.2925 -20.7491
-48.0 -26.0446
-51.8124 -35.6851
6.3944 57.424
49.2756 -21.9524
7.6694 57.3469
-46.136 -27.2438
41.3898 -26.2488
40.1977 -24.3154
-49.7704 -32.2875
3.4198 63.7784
40.696 -21.0044
45.2325 -22.8743
43.4273 -25.2231
-52.5363 -25.1726
6.8886 57.6962
-42.984 -29.4792
5.0342 54.9353
8.896 56.2819
-49.621 -29.1875
-48.7175 -33.2264
40.7427 -18.3183
39.2403 -24.203
11.949 62.4177
-53.8096 -25.6046
41.6713 -16.8473
8.4363 64.3995
42.8272 -21.4265
-46.8155 -26.6194
40.2875 -19.7691
-56.805 -30.6386
9.2406 60.726
40.6401 -19.1938
-56.1349 -33.7618
-48.7667 -22.1592
38.8481 -21.4013
12.6413 56.3412
-45.8073 -27.7151
10.627 63.6025
41.711 -15.2679
9.006 55.5744
-49.3248 -35.8943
12.1772 63.3361
-50.3202 -24.7923
9.7098 57.6185
37.4924 -21.2707
-51.9916 -27.4733
37.9854 -21.2991
-49.4721 -29.7932
39.0823 -20.9213
-52.8286 -25.3613
-54.2695 -28.0444
40.2536 -20.7943
14.5274 56.5002
35.322 -18.3308
-52.5349 -29.5715
-54.2849 -35.1825
15.1108 62.2516
41.2179 -18.678
14.334 58.9357
40.3116 -20.4606
-54.415 -26.2068
40.6201 -19.93
40.5946 -20.5046
41.0456 -20.0652
40.0398 -19.3812
47.8571 -17.0271
-51.9712 -27.128
8.516 62.4565
-49.2575 -25.7836
-48.0957 -34.5132
-48.8632 -30.1492
39.1048 -24.724
41.0963 -21.6682
-50.3051 -31.7328
8.8335 60.301
15.9003 58.9609
11.0062 62.2618
11.8734 56.6721
39.0305 -18.3485
10.2722 57.2285
-54.8984 -34.6238
8.974 56.5503
6.1892 63.081
-50.2557 -32.0214
38.5152 -25.6927
9.7349 61.5035
3.8141 61.8433
40.1293 -18.5875
10.3955 62.7855
7.6924 61.1329
-49.0307 -30.271
36.7089 -16.3691
33.3236 -16.9132
-47.5821 -29.06
40.0845 -17.038
8.703 58.1351
9.8743 60.851
36.24 -19.507
-50.0809 -31.2321
40.8365 -18.7598
-48.3637 -30.4895
-48.3518 -30.2249
37.0356 -16.8517
-49.878 -30.7418
10.1076 64.3957
8.1664 55.1329
9.9702 59.7199
44.4229 -21.2542
6.7078 59.284
46.5104 -16.3552
10.4324 58.645
38.5381 -22.2626
41.8017 -18.1989
44.2924 -15.5737
-47.8316 -32.772
-48.6033 -33.1551
41.189 -16.3172
-45.5132 -30.3843
-55.9075 -30.8755
7.5738 65.0464
-47.7252 -29.6745
-54.0355 -32.2717
-53.2692 -28.5785
-51.5213 -29.266
-51.8827 -31.428
43.0439 -20.6881
39.2891 -18.6882
9.5519 56.339
-50.454 -30.2054
-51.8944 -28.4487
6.5989 63.3963
-46.9294 -25.2802
8.5455 58.3239
12.2035 61.1541
10.0743 59.5958
-51.8637 -25.8824
-52.9455 -32.7357
41.0371 -20.5006
-46.9008 -32.8484
6.2141 58.4372
38.8105 -17.6838
6.642 58.3281
13.8106 61.8535
36.0722 -21.2615
14.4138 56.2994
-52.0209 -30.0801
36.1052 -20.6324
42.3984 -27.3318
6.3184 60.6609
14.1215 55.5945
7.9567 57.3402
